apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Ada rilis {} baru untuk aplikasi berikut
DocType: Data Import Beta,Update Existing Records,Perbarui Catatan yang Ada
apps/frappe/frappe/utils/password_strength.py,Let's avoid repeated words and characters,Mari kita hindari kata-kata berulang dan karakter
DocType: Energy Point Rule,Energy Point Rule,Aturan Poin Energi
DocType: Communication,Delayed,Terlambat
apps/frappe/frappe/config/settings.py,List of backups available for download,Daftar cadangan yang tersedia untuk diunduh
apps/frappe/frappe/www/login.html,Sign up,Daftar
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Row {0}: Not allowed to disable Mandatory for standard fields,Baris {0}: Tidak diperbolehkan menonaktifkan Wajib untuk field standar
apps/frappe/frappe/config/customization.py,Dashboards,Dasbor
DocType: Test Runner,Output,Keluaran
DocType: Milestone,Track Field,Lacak Field
DocType: Notification,Set Property After Alert,Ubah Properti Setelah Notifikasi
apps/frappe/frappe/config/customization.py,Add fields to forms.,Tambahkan field ke form.
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Looks like something is wrong with this site's Paypal configuration.,Sepertinya ada yang salah dengan konfigurasi Paypal situs ini.
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Add Review,Tambah Ulasan
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Font Size (px),Ukuran Fon (px)
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Only standard DocTypes are allowed to be customized from Customize Form.,Hanya DocTypes standar yang boleh diubah pada Form Kustom.
DocType: Email Account,Sendgrid,Sendgrid
DocType: Access Log,File Type,Tipe file
DocType: S3 Backup Settings,cn-north-1,cn-north-1
apps/frappe/frappe/templates/includes/login/login.js,Verification Code,Kode Verifikasi
DocType: Workflow State,leaf,leaf
DocType: Portal Menu Item,Portal Menu Item,Item Menu Portal
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Set Filters,Tetapkan Filter
DocType: Contact Us Settings,Email ID,ID Email
DocType: Energy Point Rule,Multiplier Field,Field Pengganda
DocType: Dashboard Chart,Time Interval,Interval Waktu
DocType: Activity Log,Keep track of all update feeds,Lacak semua perbaruan masukan
DocType: OAuth Client,A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,Sebuah daftar sumber daya yang App Klien akan memiliki akses ke setelah pengguna memungkinkan. <br> misalnya proyek
DocType: Translation,Translated Text,Teks Terjemahan
DocType: Contact Us Settings,Query Options,Opsi Query
apps/frappe/frappe/public/js/frappe/social/components/PostLoader.vue,Fetching posts...,Mengambil pos...
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Contact Synced with Google Contacts.,Kontak Disinkronkan dengan Kontak Google.
DocType: Access Log,Timestamp,Timestamp
DocType: Patch Log,Patch Log,Log Patch
DocType: Data Migration Mapping,Local Primary Key,Kunci primer lokal
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options required for Link or Table type field {1} in row {2},{0}: Opsi diperlukan untuk field jenis Link atau Table {1} di baris {2}
apps/frappe/frappe/utils/bot.py,Hello {0},Hello {0}
apps/frappe/frappe/core/doctype/user/user.py,Welcome to {0},Selamat Datang di {0}
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html,Add,Tambahkan
DocType: Communication,Sent or Received,Dikirim atau Diterima
DocType: Auto Repeat,Reference Document,Dokumen referensi
DocType: DefaultValue,Key,kunci
DocType: Address,Contacts,Kontak
DocType: System Settings,Setup Complete,Pengaturan Selesai
apps/frappe/frappe/config/users_and_permissions.py,Report of all document shares,Laporan seluruh pembagian dokumen
apps/frappe/frappe/www/update-password.html,New Password,Password Baru
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Filter {0} missing,Filter {0} tidak ada
apps/frappe/frappe/core/doctype/activity_log/activity_log.py,Sorry! You cannot delete auto-generated comments,Maaf! Anda tidak dapat menghapus komentar yang dibuat secara otomatis
DocType: Google Settings,Used For Google Maps Integration.,Digunakan Untuk Integrasi Google Maps.
apps/frappe/frappe/core/doctype/communication/communication.js,Reference DocType,Referensi DocType
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,No records will be exported,Tidak ada catatan yang akan diekspor
DocType: User,System User,Pengguna Sistem
DocType: Report,Is Standard,Adalah Standar
DocType: Desktop Icon,_report,_report
DocType: Dashboard Chart,Full,Penuh
DocType: DocField,"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field"
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized on {1},{0} dikritik pada {1}
DocType: Website Settings,FavIcon,FavIcon
apps/frappe/frappe/data_migration/doctype/data_migration_plan/data_migration_plan.js,Run,Menjalankan
DocType: Blog Post,Content (HTML),Konten (HTML)
DocType: Personal Data Download Request,User Name,Nama Pengguna
DocType: Workflow State,minus-sign,minus-sign
apps/frappe/frappe/public/js/frappe/request.js,Not Found,Tidak ditemukan
apps/frappe/frappe/www/printview.py,No {0} permission,Tidak ada {0} izin
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Custom Permissions,Ekspor Hak Akses Kustom
apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,No items found.,Tidak ada item ditemukan.
DocType: Data Export,Fields Multicheck,Field Multicheck
DocType: Activity Log,Login,Masuk
DocType: Web Form,Payments,Pembayaran
apps/frappe/frappe/www/qrcode.html,Hi {0},Hai {0}
apps/frappe/frappe/config/integrations.py,Google Drive Integration.,Integrasi Google Drive.
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,{0} reverted your points on {1} {2},{0} mengembalikan poin anda pada {1} {2}
DocType: System Settings,Enable Scheduled Jobs,Aktifkan Jobs Terjadwal
apps/frappe/frappe/core/doctype/data_export/exporter.py,Notes:,Catatan:
apps/frappe/frappe/core/page/background_jobs/background_jobs.py,Inactive,Tidak aktif
apps/frappe/frappe/www/message.html,Status: {0},Status: {0}
DocType: Blog Post,Markdown,Markdown
DocType: DocShare,Document Name,Nama Dokumen
apps/frappe/frappe/core/doctype/communication/communication.js,Mark as Spam,Tandai sebagai Spam
DocType: ToDo,Medium,Sedang
DocType: Comment,Comment By,Komentar Dari
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Customize Form,Ubahsuai Form
apps/frappe/frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.js,Entity Type,Jenis Entitas
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: set role for,Field wajib: menetapkan peran untuk
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} criticized {1},{0} dikritik {1}
DocType: Data Migration Mapping,Mapping Name,Nama pemetaan
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field '{1}' cannot be set as Unique as it has non-unique values,{0}: Field '{1}' tidak bisa dibuat Unik karena mempunyai nilai yang tidak unik
apps/frappe/frappe/public/js/frappe/list/list_view.js,Navigate list down,Lihat daftar ke bawah
DocType: Currency,A symbol for this currency. For e.g. $,Simbol untuk mata uang ini. Contoh Rp
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Successfully updated translations,Berhasil memperbarui terjemahan
apps/frappe/frappe/public/js/frappe/ui/toolbar/about.js,Frappe Framework,Frappe Kerangka
DocType: S3 Backup Settings,Enable Automatic Backup,Aktifkan Backup Otomatis
apps/frappe/frappe/config/settings.py,Email Templates for common queries.,Template Email untuk pertanyaan umum.
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Permission Error,Kesalahan izin
apps/frappe/frappe/model/naming.py,Name of {0} cannot be {1},Nama {0} tidak dapat {1}
DocType: User Permission,Applicable For,Berlaku Untuk
apps/frappe/frappe/core/doctype/version/version_view.html,Success,Sukses
apps/frappe/frappe/public/js/frappe/desk.js,Session Expired,Sesi Berakhir
DocType: Kanban Board Column,Kanban Board Column,Kolom Papan Kanban
apps/frappe/frappe/utils/password_strength.py,Straight rows of keys are easy to guess,baris lurus kunci yang mudah ditebak
DocType: Communication,Phone No.,Nomor Telepon
DocType: Personal Data Deletion Request,Pending Approval,Persetujuan Tertunda
DocType: Workflow State,fire,fire
apps/frappe/frappe/www/update-password.html,Success! You are good to go 👍,Keberhasilan! Anda baik untuk pergi 👍
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,; not allowed in condition,; tidak diijinkan dalam kondisi
DocType: Async Task,Async Task,Async Tugas
DocType: Workflow State,picture,picture
apps/frappe/frappe/www/complete_signup.html,Complete,Lengkap
DocType: DocType,Image Field,Image Field
DocType: Print Format,Custom HTML Help,Bantuan HTML Kustom
DocType: LDAP Settings,Default Role on Creation,Peran Default pada Pembuatan
apps/frappe/frappe/website/doctype/contact_us_settings/contact_us_settings.js,See on Website,Lihat di Website
DocType: Workflow Transition,Next State,Status Berikutnya
DocType: User,Block Modules,Modul Dilarang
DocType: Print Format,Custom CSS,CSS Kustom
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Add a comment,Tambah komentar
DocType: Webhook,on_update,on_update
apps/frappe/frappe/model/rename_doc.py,Ignored: {0} to {1},Diabaikan: {0} ke {1}
DocType: Address,Gujarat,Gujarat
apps/frappe/frappe/config/settings.py,Log of error on automated events (scheduler).,Log kesalahan pada event otomatis (scheduler).
apps/frappe/frappe/utils/csvutils.py,Not a valid Comma Separated Value (CSV File),Bukan nilai Comma Separated Value (CSV file)
DocType: Address,Postal,Pos
DocType: Email Account,Default Incoming,Standar Masuk
DocType: Workflow State,repeat,repeat
DocType: Website Settings,Banner,Banner
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Value must be one of {0},Nilai harus salah satu dari {0}
DocType: Role,"If disabled, this role will be removed from all users.","Jika dinonaktifkan, peran ini akan dihapus dari semua pengguna."
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Go to {0} List,Buka Daftar {0}
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Help on Search,Bantuan Pencarian
DocType: Milestone,Milestone Tracker,Pelacak Milestone
apps/frappe/frappe/core/doctype/user/user.py,Registered but disabled,Terdaftar tapi dinonaktifkan
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,The Auto Repeat for this document has been disabled.,Ulangi Otomatis untuk dokumen ini telah dinonaktifkan.
DocType: DocType,Hide Copy,Hide Copy
apps/frappe/frappe/public/js/frappe/roles_editor.js,Clear all roles,Hapus semua peran
apps/frappe/frappe/model/base_document.py,{0} must be unique,{0} harus merupakan kode unik
apps/frappe/frappe/model/base_document.py,Row,Baris
apps/frappe/frappe/public/js/frappe/views/communication.js,"CC, BCC & Email Template","CC, BCC &amp; Template Email"
DocType: Data Migration Mapping Detail,Local Fieldname,Nama field lokal
DocType: DocType,Track Changes,Track Changes
DocType: Workflow State,Check,Centang
DocType: Chat Profile,Offline,Offline
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0},Berhasil impor {0}
DocType: User,API Key,API Key
DocType: Email Account,Send unsubscribe message in email,Kirim pesan berhenti berlangganan dengan email
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Edit Title,Edit Judul
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Fieldname which will be the DocType for this link field.,Fieldname yang akan menjadi DocType untuk field tautan ini.
apps/frappe/frappe/config/desk.py,Documents assigned to you and by you.,Dokumen ditugaskan kepada anda dan oleh anda.
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,You can also copy-paste this ,Anda juga dapat menyalin-menempel ini
DocType: User,Email Signature,Email Signature
DocType: Website Settings,Google Analytics ID,Google Analytics ID
DocType: Web Form,"For help see <a href=""https://frappe.io/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Untuk bantuan lihat <a href=""https://punia.id/docs/>API Skrip Klien dan Contoh</a>"
DocType: Custom DocPerm,Delete,Hapus
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New {0},{0} Baru
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Inbox,Standar Inbox
DocType: Review Level,Review Level,Tingkat Ulasan
DocType: Print Settings,PDF Page Size,Ukuran Halaman PDF
DocType: Energy Point Rule,Rule Name,Nama Aturan
DocType: Data Import,Attach file for Import,Lampirkan file untuk Impor
DocType: Communication,Recipient Unsubscribed,Penerima Berhenti Berlangganan
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,About,Tentang
apps/frappe/frappe/core/doctype/data_export/exporter.py,"For updating, you can update only selective columns.","Untuk memperbarui, anda hanya dapat memperbarui kolom tertentu."
DocType: Chat Token,Country,Negara
apps/frappe/frappe/contacts/doctype/address/address.py,Addresses,Alamat
DocType: Comment,Shared,Dibagi
apps/frappe/frappe/public/js/frappe/views/communication.js,Attach Document Print,Lampirkan Dokumen Cetak
DocType: Bulk Update,Field,Field
DocType: Communication,Received,Diterima
DocType: Notification,"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Memicu pada metode yang valid seperti ""before_insert"", ""after_update"", dll (tergantung pada DocType yang dipilih)"
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed value of {0} {1},mengubah nilai {0} {1}
apps/frappe/frappe/core/doctype/user/user.py,Adding System Manager to this User as there must be atleast one System Manager,Menambahkan Pengelola Sistem untuk user ini dikarenakan minimal harus ada satu Pengelola Sistem
DocType: Chat Message,URLs,URL
DocType: Data Migration Run,Total Pages,Total Halaman
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,{0} has already assigned default value for {1}.,{0} telah menetapkan nilai default untuk {1}.
DocType: DocField,Attach Image,Attach Image
DocType: Workflow State,list-alt,list-alt
apps/frappe/frappe/www/update-password.html,Password Updated,Password Diperbarui
apps/frappe/frappe/www/qrcode.html,Steps to verify your login,Langkah untuk memverifikasi login anda
apps/frappe/frappe/utils/password.py,Password not found,Password tidak ditemukan
DocType: Data Migration Mapping,Page Length,Panjang halaman
DocType: Email Queue,Expose Recipients,Paparan Penerima
apps/frappe/frappe/email/doctype/email_account/email_account.py,Append To is mandatory for incoming mails,Tambahkan Untuk wajib untuk mail masuk
